Category,Title
IAB17,Victor Oladipo with the Heat Check
IAB17,Steven Adams Throws it Down
IAB17,Josh Okogie Yams it Home
IAB17,Nene Takes Flight
IAB17,Minnesota Timberwolves vs. Sacramento Kings - Game Highlights
IAB17,Markieff Morris with the Spike
IAB17,Bojan Bogdanovic Just Before the Buzzer
IAB17,Jeff Green Rattles the Rim
IAB17,Thomas Bryant Throws it Down
IAB17,Josh Richardson with the Heat Check
IAB17,Doncic Shows Off His Range
IAB17,De'Aaron Fox Throws it Down
IAB17,Brooklyn Nets vs. Indiana Pacers - Game Highlights
IAB17,Garrett Temple Just Before the Buzzer
IAB17,Kyle Kuzma with the Heat Check
IAB17,Buddy Hield Highlight Reel 
IAB17,Shai Gilgeous-Alexander with the Spike
IAB17,Joel Embiid Takes Flight
IAB17,Kelly Oubre Jr. with the Spike
IAB17,Jalen Brunson Hits from Way Downtown
IAB17,Alex Len Rattles the Rim
IAB17,Ed Davis Throws it Down
IAB17,Willie Cauley-Stein with the Jam
IAB17,Deandre Ayton goes up to get it and finishes the oop
IAB17,TJ Was on FIRE in the 3rd Quarter 
IAB17,Gotta Protect the Family Jewels 
IAB17,DeAndre Jordan with the Jam
IAB17,Steven Adams with a 2-pointer vs. Minnesota Timberwolves
IAB17,Jalen Brunson Hits from Way Downtown
IAB17,Jaren Jackson Jr. Takes Flight
IAB17,Dunk by Kyle Kuzma
IAB17,Svi Taking Ankles!
IAB17,Dwyane Wade Can't Get it to Go
IAB17,Bogdan FTW
IAB17,John Collins Throws it Down
IAB17,Tim Hardaway Jr. at the horn
IAB17,Los Angeles Clippers vs. New York Knicks - Game Highlights
IAB17,Duke Blue Devils vs. Iona Gaels: Game Highlights
IAB17,"BUFFALO, HOW?!"
IAB17,Robert Williams with the Windmill 
IAB17,Nevada with a Huge Upset Victory
IAB17,Orlando Magic vs. Toronto Raptors - Game Highlights
IAB17,Villanova Wildcats vs. West Virginia Mountaineers: Game Highlights
IAB17,Markelle Shines in First Game Back 
IAB17,Houston Rockets vs. Portland Trail Blazers - Game Highlights
IAB17,Offense to Defense for the Heat 
IAB17,LeBron James & the Cavs Take on the Playoffs
IAB17,NFL Draft 2018: Simms' Top 3 Landing Spots for Penn State RB Saquon Barkley
IAB17,Russ Could Get Suspended for This?
IAB17,Baker Mayfield's Long and Winding Journey to the Draft Ends Tonight
IAB17,Tensions Flare in Boston 
IAB17,Kevin Love from LONG Range!
IAB17,Marcus Smart Blocks LeBron 
IAB17,Kerr's Reaction to JR's Mistake 😅
IAB17,Alex Ovechkin Is Living His Best Life on Booze-Fueled Stanley Cup Victory Tour 
IAB17,Grading Kings' Bagley Pick
IAB17,Devin Robinson with the Hammer
IAB17,"Ronald Acuña, Juan Soto Leading the Pack in Fierce N.L. Rookie of the Year Race"
IAB17,Tristan Wanted No Part of This...
IAB17,Kevin Love Game Highlights
IAB17,JR Smith Just Did a Thing!
IAB17,Pierre-Emerick Aubameyang with a Shot vs. Sporting CP
IAB17,Trayveon Williams with a spectacular catch for a 38-yard gain vs. Mississippi State Bulldogs
IAB17,Texas A&M Aggies Highlights vs. Mississippi State Bulldogs | Week 9
IAB17,Fantasy Football Buy or Sell: Which Players Deserve the Week 9 Hype?
IAB17,Shabazz Napier Shows off his Range
IAB17,Grayson Allen goes up to get it and finishes the oop
IAB17,Indiana Pacers vs. Houston Rockets - Game Highlights
IAB17,Milner Passing to Nobody
IAB17,Gareth Bale denied
IAB17,victor oladipo
IAB17,Fans Booing Gordon Hayward in Utah 😂
IAB17,Oklahoma Sooners Highlights vs. Oklahoma State Cowboys | Week 11
IAB17,Lil'Jordan Humphrey Again 🙃
IAB17,Dennis Schroder Hits from Way Downtown
IAB17,KD & Dray Argue in Huddle
IAB17,Jamal Crawford Just Before the Buzzer
IAB17,Kyrie Powers in for the Layup
IAB17,Vince Carter Shows off his Range
IAB17,La'Mar Winston with a Spectacular Forced Fumble vs. Arizona State Sun Devils
IAB17,LeBron Already Jamming 💪
IAB17,Shai Gilgeous-Alexander with the Spike
IAB17,Free Climber and Base Jumper Steph Davis May Be the World's Most Fearless Person
IAB17,Wilson Chandler Shows off his Range
IAB17,Marc Gasol with the Jam
IAB17,Terry Rozier with the Spike
IAB17,Alex Len Takes Flight
IAB17,Brandon Ingram goes BOOM
IAB17,Royce O'Neale Rattles the Rim
IAB17,LeBron James with the Flush
IAB17,Kentavious Caldwell-Pope with the Spike
IAB17,Chris Olave catches for a 24-yard touchdown vs. Michigan Wolverines
IAB17,Eric Bledsoe Beats the Buzzer
IAB17,LeBron James Tries to Break the Rim
IAB17,LeBron James gets it off in time
IAB17,Fred VanVleet with the Heat Check
IAB17,Harry Giles III slams home the alley-oop
IAB17,Jeremy Lamb Shows off his Range
IAB17,Taj Gibson goes up to get it and finishes the oop
IAB17,Leroy Sané effort saved
IAB17,Maxwel Cornet effort blocked
IAB17,FC Bayern München vs. Benfica - 2nd Half Highlights
IAB17,Dwyane Wade with the Flush
IAB17,Marc Gasol Dials it up from Deep
IAB17,Detroit Pistons vs. New York Knicks - Game Highlights
IAB17,Christian Eriksen scores
IAB17,Paris Saint-Germain vs. Liverpool - 2nd Half Highlights
IAB17,Larry Nance Jr. Gets it Off in Time
IAB17,Dennis Smith Jr. with the Jam
IAB17,Rudy Gobert Yams it Home
IAB17,Zlatko Junuzovic with a Direct Free Kick vs. RB Leipzig
IAB17,Nikolai Signevich finds the back of the net
IAB17,Olivier Giroud finds the back of the net
IAB17,Standard Liège vs. Sevilla - Game Highlights
IAB17,"KD, Kawhi 1st Half Highlights"
IAB17,Tyreke Evans Hits from Way Downtown
IAB17,Montrezl Harrell with the Spike
IAB17,Reggie Jackson Hits from Way Downtown
IAB17,PJ Dozier with the Jam
IAB17,Antonio Blakeney Drills Buzzer Beater
IAB17,Spencer Dinwiddie Comes Up Empty
IAB17,Jaren Jackson's 3 Sends It to OT
IAB17,Wendell Carter Jr. Highlights 11-30-18
IAB17,Isaac Nauta Puts Dawgs on the Board First
IAB17,Kevin Knox Rattles the Rim
IAB17,Emmanuel Mudiay splashes in a 3
IAB17,Al Horford flies in for the alley-oop slam
IAB17,Bojan Bogdanovic Comes Up Empty
IAB17,Miles Bridges slams home the alley-oop
IAB17,Hassan Whiteside with the Spike
IAB17,Marcin Gortat at the Horn
IAB17,Allen Slams the Lob
IAB17,Kelly Oubre Jr. with the Flush
IAB17,Kevin Durant with the Spike
IAB17,Jordan Clarkson at the Horn
IAB17,Clint Capela Rattles the Rim
IAB17,Bradley Beal Highlight Reel
IAB17,Julius Randle Highlight Reel
IAB17,Mitchell Robinson skies for the big oop
IAB17,Jake Layman with the Flush
IAB17,Derrick Favors Rattles the Rim
IAB17,Jake Layman Scores Career-High 24 Pts
IAB17,Kawhi Behind-The-Back Save 😱
IAB17,James Johnson Throws it Down
IAB17,Kawhi Leonard Can't Get it to Go
IAB17,Eric Bledsoe with the Heat Check
IAB17,Wade Gives His Jersey to Crawford
IAB17,Uhhh Excuse Me Please Leave 
IAB17,Zach LaVine Tries to Break the Rim
IAB17,Jrue Holiday Drills Buzzer Beater
IAB17,Jayson Tatum with the Jam
IAB17,Shelvin Mack Dials it up from Deep
IAB17,Los Angeles Lakers vs. Miami Heat - Game Highlights
IAB17,Miranchuk Almost Produces a Magic Goal 
IAB17,Konoplyanka Could've Won It for Schalke
IAB17,Mohamed Salah Ghaly applies the finish
IAB17,Borja Valero Iglesias denied
IAB17,"Chris Paul Posts 11 points, 10 assists & 11 rebounds vs. Portland Trail Blazers"
IAB17,Delon Wright Takes Flight
IAB17,Isco Effort Saved
IAB17,Aluisio Chaves Ribeiro Moraes Junior effort saved
IAB17,Phil Foden goes close
IAB17,Cristiano Ronaldo dos Santos Aveiro hits the frame
IAB17,Ben Simmons Throws it Down
IAB17,Derrick Favors flies in for the alley-oop slam
IAB17,Jonas Valanciunas with the Spike
IAB17,Taj Gibson Rattles the Rim
IAB17,Utah Jazz vs. Miami Heat - Game Highlights
IAB17,Karl Toko Ekambi goes close
IAB17,Marin Tomasov effort saved
IAB17,Igor Silva de Almeida effort blocked
IAB17,SK Rapid Wien vs. Rangers Highlights 
IAB17,Lucas Alario goes close
IAB17,Robert Williams III with the Huge Block
IAB17,Emmanuel Mudiay Highlight Reel
IAB17,Al-Farouq Aminu Hits from Way Downtown
IAB17,Willie Cauley-Stein with the Flush
IAB17,Nerlens Noel throws down the alley-oop!
IAB17,Tobias Harris with the Spike
IAB17,Josh Jackson flies in for the alley-oop slam
IAB17,John Collins Destroys the Rim
IAB17,Channing Frye Gets it Off in Time
IAB17,Mason Plumlee with the Flush
IAB17,Hamidou Diallo with the strong finish
IAB17,Alex Abrines Dials it up from Deep
IAB17,CJ Clutch
IAB17,Kawhi Slam 
IAB17,Kawhi Leonard with the Flush
IAB17,Fred VanVleet Dials it up from Deep
IAB17,Reggie Jackson Splashes in a 3
IAB17,Chicago Bulls vs. Brooklyn Nets - Game Highlights
IAB17,Dante Exum with the Jam
IAB17,Derrick Favors with the Spike
IAB17,Paul George Highlights
IAB17,Nene Takes Flight
IAB17,Clippers Welcome DAJ Back
IAB17,Kemba Walker Shows off his Range
IAB17,2-pointer by Miles Bridges
IAB17,Vonleh Slams It Home 
IAB17,OG Had the Bench Off Their Seats
IAB17,Dudley Drills the Triple
IAB17,Lauri with the Monster Jam and Stare Down 
IAB17,Jaren Jackson Jr. with the Hammer
IAB17,Kyle Kuzma Takes Flight
IAB17,Julius Randle with the Spike
IAB17,Mason Plumlee with the Spike
IAB17,JJ Redick Shows off his Range
IAB17,Markieff Morris Rattles the Rim
IAB17,Thomas Bryant with the Spike
IAB17,Hassan Whiteside with the Spike
IAB17,Steven Adams Throws it Down
IAB17,Lagerald Vick Nails a Contested 3 and Gets Fouled in the Process
IAB17,Steven Adams with the Flush
IAB17,DeAndre' Bembry Throws it Down
IAB17,Thaddeus Young with the Spike
IAB17,James Johnson Drills Buzzer Beater
IAB17,Vince Carter Reel
IAB17,De'Aaron Fox with the Swat
IAB17,Jrue Holiday with the Flush
IAB17,Lauri Markkanen Shows off his Range
IAB17,Aaron Gordon with the Huge Block
IAB17,Tobias Harris Just Before the Buzzer
IAB17,Steven Adams Takes Flight
IAB17,Jaren Jackson Jr. Throws it Down
IAB17,Avery Bradley Climbs the Ladder
IAB17,James Harden Stepback Three 
IAB17,Russ' Near Trip-Dub Not Enough
IAB17,Deandre Ayton skies for the big oop
IAB17,Montrezl Harrell with the Flush
IAB17,Booker's 35 Help Suns Beat Magic
IAB17,Fox Reel
IAB17,Kevin Durant Comes Up Empty
IAB17,Aaron Holiday Dials it up from Deep
IAB17,AD with the Rejection and Hill Slams It Home!
IAB17,New Orleans Pelicans Back in the Game!
IAB17,Jamal Crawford Beats the Buzzer
IAB17,Trae Young Reel 
IAB17,Montrezl Harrell Throws it Down
IAB17,DeMarre Carroll from DEEP
IAB17,Alex Len with the Spike
IAB17,Tim Hardaway Jr. drills buzzer beater
IAB17,Memphis Grizzlies vs. Boston Celtics - Game Highlights
IAB17,Klay Thompson Highlight Reel 
IAB17,Houston Rockets vs. Boston Celtics - Game Highlights
IAB17,NCAA Tournament 2018: Winners & Losers of Selection Sunday
IAB17,NCAA Tournament 2018: Winners & Losers of Selection Sunday
IAB17,Grant Williams with the Pretty Spin and Dunk 
IAB17,Houston Rockets vs. Los Angeles Clippers - Game Highlights
IAB17,Marshall THROW DOWN 💪
IAB17,Omri Casspi Leaves Game with Right Ankle Injury 
IAB17,Wild MSU Hits a Wild Buzzer Beater to End the First Half 
IAB17,Highlights from Nevada's Thrilling Win Over Cincy
IAB17,Miami Heat vs. New York Knicks - Game Highlights
IAB17,Muhammad-Ali Abdur Rahkman from 3
IAB17,Phil Mickelson Is Chasing History Golf History at Augusta 
IAB17,WTF Espn. I Missed That Last Josh Hart Shot Because ESPN Went to Commercial 
IAB17,Kuzma 4Q and OT
IAB17,Miami Heat vs Philadelphia 76ers: Game Highlights 
IAB17,"Jessie Bates NFL Draft 2018: Scouting Report, Grade for Bengals Rookie"
IAB17,GoZ Bonus: KD Already Getting His Ring Fitted 💍 
IAB17,"Wasserman's Top NBA Landing Spots for ""Electrifying"" Prospect Trae Young"
IAB17,B/R Fantasy Expert Matt Camp Gives His Picks for Keep or Release After Week 3
IAB17,Mike Conley Game Highlights 
IAB17,Severino Gets Out of a Bases Loaded Jam 
IAB17,Mitchell Robinson with a Couple of Big Blocks Tonight
IAB17,Buddy Hield Throws it Down
IAB17,Melo and CP3 at the ALCS 
IAB17,Now Jimmy Butler Is Getting MVP Chants?
IAB17,Bradley Beal the Running Back
IAB17,Thierry Henry Walks in
IAB17,WE HAVE a COLLEGE FOOTBALL BUTT FUMBLE!!!!
IAB17,Carmelo Anthony with the Jam
IAB17,Kawhi Leonard Game Highlights
IAB17,Stephen Curry from DEEP
IAB17,Justice Hill rushes for a 31-yard gain vs. Baylor Bears
IAB17,Mike Weber rushes for a 37-yard gain vs. Nebraska Cornhuskers
IAB17,The Turnover Chainsaw Is Out for Oregon State!
IAB17,Russ Goes Down Hard on a Rebound Attempt 
IAB17,Stephen Curry Shows off his Range
IAB17,Cristiano Ronaldo ABS ON ABS
IAB17,Robert Lewandowski effort blocked
IAB17,Adrien Trebel goes close
IAB17,Eden Hazard effort blocked
IAB17,Victor Oladipo Rattles the Rim
IAB17,Dunk by Bruno Fernando
IAB17,Kobe Gets Swing Advice from Fellow Lefty Phil
IAB17,Female Skateboarder Who Mastered Tony Hawk's 360-Degree Loop Looks Towards Tokyo
IAB17,Dwight Howard Finishes the Oop
IAB17,Mohamed Bamba Takes Flight
IAB17,Jeremy Lin with the Heat Check
IAB17,J.J. Barea Beats the Buzzer
IAB17,Giannis Mean Mug Is Undefeated 😤
IAB17,Jonas Valanciunas Throws it Down
IAB17,Delon Wright Just Before the Buzzer
IAB17,Danny Green gets it off in time
IAB17,Paul Millsap with the Flush
IAB17,Dennis Schroder Shows off his Range
IAB17,Thomas Bryant with the Flush
IAB17,Myles Gaskin rushes for a 5-yard touchdown vs. Washington State Cougars
IAB17,Booker Heats Up in Surprise Win
IAB17,Joe Milton rushes for a 4-yard touchdown vs. Ohio State Buckeyes
IAB17,Ohio State Buckeyes Highlights vs. Michigan Wolverines | Week 13
IAB17,Zaza Pachulia with the Jam
IAB17,Joel Embiid Takes Flight
IAB17,Evan Turner with the Spike
IAB17,Gordon Hayward with the Flush
IAB17,Ryan Arcidiacono Comes Up Empty
IAB17,Anthony Davis Game Reel
IAB17,Chicago Bulls vs. San Antonio Spurs - Game Highlights
IAB17,Doug McDermott Throws it Down
IAB17,Golden State Warriors Back in the Game!
IAB17,Kevin Durant Highlight Reel 
IAB17,Zuber Rocket Cannons Off the Bar
IAB17,Taison Barcellos Freda puts it away
IAB17,Juventus vs. Valencia CF - 2nd Half Highlights
IAB17,Ish Smith Dials it up from Deep
IAB17,Kyle Lowry Highlight Reel
IAB17,Miranchuk Wastes His Chance
IAB17,Napoli vs. Crvena Zvezda - 1st Half Highlights
IAB17,Hector Herrera Goes Close 
IAB17,Harry Kane effort saved
IAB17,Ousmane Dembélé denied
IAB17,Kelly Oubre Jr. Throws it Down
IAB17,Andrew Wiggins from DEEP
IAB17,PJ Washington Throws One Down
IAB17,Reid Travis with the strong finish
IAB17,FC Astana vs. Dynamo Kyiv - Game Highlights
IAB17,JJ Redick Shows off his Range
IAB17,Miles Bridges with the Hammer
IAB17,Tristan Thompson with the Jam
IAB17,Andre Drummond with the Flush
IAB17,Landry Shamet Shows off his Range
IAB17,Omari Spellman Gets it Off in Time
IAB17,Marcus Smart with the Heat Check
IAB17,Azubuike Unstoppable in the Post
IAB17,Brook Lopez Shows off his Range
IAB17,Alabama Crimson Tide Highlights vs. Georgia Bulldogs | Week 14
IAB17,Georgia Bulldogs Highlights vs. Alabama Crimson Tide | Week 14
IAB17,Terry McLaurin's 42-Yd TD Grab
IAB17,Willie Cauley-Stein Throws it Down
IAB17,Haskins Pours It on Northwestern
IAB17,Ohio State Buckeyes Highlights vs. Northwestern Wildcats | Week 14
IAB17,De'Aaron Fox with a 2-pointer vs. Indiana Pacers
IAB17,Stanley Johnson Drills Buzzer Beater
IAB17,Paul George Takes Flight
IAB17,Eric Gordon Shows off his Range
IAB17,Terrence Ross Dials it up from Deep
IAB17,JaMychal Green Throws it Down
IAB17,Kevin Durant Beats the Buzzer
IAB17,Aaron Gordon goes BOOM
IAB17,Jrue Holiday with the Jam
IAB17,Andre Drummond throws down the alley-oop!
IAB17,Kyle Lowry Hits from Way Downtown
IAB17,Bradley Beal Cooks Hawks for 36 Pts
IAB17,JJ Redick from DEEP
IAB17,Buddy Hield with the Flush
IAB17,Jordan Clarkson with the Flush
IAB17,De'Aaron Fox with the Jam
IAB17,Cleveland Cavaliers vs. Sacramento Kings - Game Highlights
IAB17,Wendell Carter Jr. with the Swat
IAB17,Dorian Finney-Smith Rattles the Rim
IAB17,Allen Crabbe Shows off his Range
IAB17,Kelly Olynyk Shows off his Range
IAB17,Derrick Jones Jr. Yams it Home
IAB17,Aaron Holiday with the Huge Block
IAB17,Donovan Mitchell's prayer is answered
IAB17,Jonathon Simmons Throws it Down
IAB17,Bogdan Bogdanovic Gets it Off in Time
IAB17,Dario Saric Drills Buzzer Beater
IAB17,Andrew Wiggins with the Heat Check
IAB17,Stefan de Vrij effort saved
IAB17,Mauro Icardi goes close
IAB17,Maurice Harkless with the Spike
IAB17,PJ Tucker Owes Alex Bregman a Beer After That
IAB17,Jonas Valanciunas Drills Buzzer Beater
IAB17,Gabriel Fernando de Jesus goes close
IAB17,Jarrett Allen Throws it Down
IAB17,Willy Hernangomez Takes Flight
IAB17,Ben Simmons with the Spike
IAB17,Marcus Smart with the Heat Check
IAB17,Anthony Davis skies for the big oop
IAB17,MarShon Brooks Gets it Off in Time
IAB17,Jaren Jackson Jr. from DEEP
IAB17,Jordan Bell with the Flush
IAB17,Lucas Ocampos' game is over
IAB17,Sevilla vs. FK Krasnodar - Game Highlights
IAB17,Alexandre Lacazette applies the finish
IAB17,Konstantinos Fortounis with a Direct Free Kick vs. Milan
IAB17,Samuel Castillejo Azuaga effort saved
IAB17,Cristián Zapata applies the finish
IAB17,F91 Dudelange vs. Real Betis - 2nd Half Highlights
IAB17,Josh Hart Throws it Down
IAB17,Lance Stephenson Beats the Buzzer
IAB17,TJ Warren with the Flush
IAB17,Mikal Bridges with the heat check
IAB17,Nicolas Batum Climbs the Ladder
IAB17,Joel Embiid Drills Buzzer Beater
IAB17,Dunk by Giannis Antetokounmpo
IAB17,Marc Gasol with the Spike
IAB17,Max Strus Reel
IAB17,De'Aaron Fox with a 2-pointer vs. Golden State Warriors
IAB17,Devon Dotson Shows off his Range
IAB17,Clint Capela with the Spike
IAB17,Aron Baynes Rattles the Rim
IAB17,Andre Drummond Takes Flight
IAB17,Steven Adams flies in for the alley-oop slam
IAB17,3-pointer by Xavier Tillman 
IAB17,Sam Dekker with the Jam
IAB17,Dwight Powell with the Spike
IAB17,Jrue Holiday Buries a Triple
IAB17,Willie Cauley-Stein with the Jam
IAB17,Jakob Poeltl with the Flush
IAB17,Shaun Livingston with the Flush
IAB17,Jarrett Allen with the Swat
IAB17,Trae Young Just Before the Buzzer
IAB17,Rodney Hood Gets it Off in Time
IAB17,Karl-Anthony Towns Tries to Break the Rim
IAB17,Ryan Arcidiacono from DEEP
IAB17,Jarrett Allen with the Jam
IAB17,Derrick Favors with the Spike
IAB17,Meyers Leonard with the Flush
IAB17,Damian Lillard Shows off his Range
IAB17,Steven Adams with the Flush
IAB17,Wendell Read
IAB17,Tobias Harris Rattles the Rim
IAB17,Montrezl Harrell with the Jam
IAB17,Emmanuel Mudiay Gets it Off in Time
IAB17,Nemanja Bjelica Tries to Break the Rim
IAB17,Kyle Anderson Gets it Off in Time
IAB17,Shelvin Mack with a 2-pointer vs. Sacramento Kings
IAB17,Jonah Bolden with the Spike
IAB17,Josh Richardson with the Jam
IAB17,Matthew Dellavedova from DEEP
IAB17,Ed Davis with the Flush
IAB17,Justise Winslow Dials it up from Deep
IAB17,D-Wade Says Goodbye to Orlando 
IAB17,Dwight Powell Throws it Down
IAB17,Steph Goes Off for 42 Pts in Win
IAB17,DeAndre Jordan with the Spike
IAB17,Harden Dagger
IAB17,Karl-Anthony Towns Throws it Down
IAB17,Clint Capela with the Flush
IAB17,Clint Capela Throws it Down
IAB17,Clint Capela Rattles the Rim
IAB17,D.J. Wilson with the Flush
IAB17,Jimmy Butler slams home the alley-oop
IAB17,Dante Exum with the Flush
IAB17,Utah Whipping That Ball Around 
IAB17,Damian Lillard Comes Up Empty
IAB17,Anthony Davis with the Spike
IAB17,Kemba Walker Game Highlights
IAB17,Anthony Davis at the Horn
IAB17,Dwight Powell with the Jam
IAB17,Miami Heat vs. Cleveland Cavaliers - Game Highlights
